preprocess,feature_map,model,seconds,ok,timed_out,converged,unreliable,accuracy,balanced_accuracy,auc,sensitivity,specificity,error
Standardize (z-score),Select best 500 genes,SVM (linear),0.13909,True,False,True,False,0.8064516129032258,0.7784090909090908,0.8261363636363637,0.875,0.6818181818181818,
Standardize (z-score),Select best 500 genes,SVM (RBF),0.145419,True,False,True,False,0.8709677419354839,0.8590909090909091,0.8488636363636364,0.9,0.8181818181818182,
Standardize (z-score),Select best 500 genes,Decision Tree,0.077776,True,False,True,False,0.7580645161290323,0.7306818181818182,0.7306818181818182,0.825,0.6363636363636364,
Standardize (z-score),Select best 500 genes,Naive Bayes,0.054951,True,False,True,False,0.6935483870967742,0.7318181818181818,0.8329545454545455,0.6,0.8636363636363636,
Standardize (z-score),Select best 500 genes,k-NN,0.062158,True,False,True,False,0.8870967741935484,0.8715909090909091,0.8681818181818183,0.925,0.8181818181818182,
Standardize (z-score),Select best 500 genes,K-TSP (Top-Scoring Pairs),3.056393,True,False,True,False,0.8709677419354839,0.8693181818181819,0.8943181818181818,0.875,0.8636363636363636,
Standardize (z-score),Select best 500 genes,Nearest Shrunken Centroid,0.04928,True,False,True,False,0.8064516129032258,0.8090909090909091,0.8727272727272727,0.8,0.8181818181818182,
Robust standardize (median/IQR),None (identity),Random Forest,4.959563,True,False,True,False,0.8548387096774194,0.8465909090909092,0.8795454545454545,0.875,0.8181818181818182,
Robust standardize (median/IQR),None (identity),Gradient Boosting,6.739744,True,False,True,False,0.7903225806451613,0.7556818181818181,0.8130681818181819,0.875,0.6363636363636364,
Robust standardize (median/IQR),None (identity),Hist Gradient Boosting,3.187253,True,False,True,False,0.7903225806451613,0.7556818181818181,0.8238636363636364,0.875,0.6363636363636364,
Robust standardize (median/IQR),None (identity),Logistic Regression,0.686395,True,False,True,False,0.8064516129032258,0.7886363636363636,0.8625,0.85,0.7272727272727273,
Robust standardize (median/IQR),None (identity),SVM (linear),0.737078,True,False,True,False,0.8064516129032258,0.7988636363636363,0.8295454545454546,0.825,0.7727272727272727,
Robust standardize (median/IQR),None (identity),SVM (RBF),0.728285,True,False,True,False,0.8225806451612904,0.7806818181818183,0.8465909090909091,0.925,0.6363636363636364,
Robust standardize (median/IQR),None (identity),Decision Tree,0.687083,True,False,True,False,0.7741935483870968,0.7840909090909092,0.784090909090909,0.75,0.8181818181818182,
Robust standardize (median/IQR),None (identity),Naive Bayes,0.616033,True,False,True,False,0.5806451612903226,0.6136363636363636,0.6721590909090909,0.5,0.7272727272727273,
Robust standardize (median/IQR),None (identity),k-NN,0.610874,True,False,True,False,0.7419354838709677,0.6568181818181817,0.7642045454545454,0.95,0.36363636363636365,
Robust standardize (median/IQR),None (identity),K-TSP (Top-Scoring Pairs),3.544611,True,False,True,False,0.8387096774193549,0.8545454545454545,0.8897727272727274,0.8,0.9090909090909091,
