preprocess,feature_map,model,seconds,ok,timed_out,converged,unreliable,accuracy,balanced_accuracy,auc,sensitivity,specificity,error
Standardize (z-score),PCA (50 components),Decision Tree,0.334366,True,False,True,False,0.935064935064935,0.8861161524500907,0.8861161524500907,0.7894736842105263,0.9827586206896551,
Standardize (z-score),PCA (50 components),Naive Bayes,0.331294,True,False,True,False,0.6753246753246753,0.7667876588021778,0.9228675136116152,0.9473684210526315,0.5862068965517241,
Standardize (z-score),PCA (50 components),k-NN,0.334532,True,False,True,False,0.8311688311688312,0.764065335753176,0.8498185117967332,0.631578947368421,0.896551724137931,
Standardize (z-score),PCA (50 components),K-TSP (Top-Scoring Pairs),0.407827,True,False,True,False,0.6883116883116883,0.7754083484573502,0.8611615245009074,0.9473684210526315,0.603448275862069,
Standardize (z-score),PCA (50 components),Nearest Shrunken Centroid,0.323605,True,False,True,False,0.7142857142857143,0.6333938294010889,0.7640653357531761,0.47368421052631576,0.7931034482758621,
Standardize (z-score),Class-conditional PCA,Random Forest,4.706171,True,False,True,False,0.7662337662337663,0.544010889292196,0.7663339382940109,0.10526315789473684,0.9827586206896551,
Standardize (z-score),Class-conditional PCA,Gradient Boosting,0.720415,True,False,True,False,0.7792207792207793,0.588021778584392,0.5676043557168784,0.21052631578947367,0.9655172413793104,
Standardize (z-score),Class-conditional PCA,Hist Gradient Boosting,0.410254,True,False,True,False,0.7792207792207793,0.5703266787658802,0.6878402903811252,0.15789473684210525,0.9827586206896551,
Standardize (z-score),Class-conditional PCA,Logistic Regression,0.495399,True,False,True,False,0.8701298701298701,0.7899274047186933,0.925589836660617,0.631578947368421,0.9482758620689655,
Standardize (z-score),Class-conditional PCA,SVM (linear),0.357951,True,False,True,False,0.8831168831168831,0.8162431941923776,0.13702359346642468,0.6842105263157895,0.9482758620689655,
Standardize (z-score),Class-conditional PCA,SVM (RBF),0.324824,True,False,True,False,0.7922077922077922,0.632032667876588,0.16061705989110708,0.3157894736842105,0.9482758620689655,
Standardize (z-score),Class-conditional PCA,Decision Tree,0.247563,True,False,True,False,0.7402597402597403,0.5621597096188748,0.5621597096188747,0.21052631578947367,0.9137931034482759,
Standardize (z-score),Class-conditional PCA,Naive Bayes,0.241014,True,False,True,False,0.8311688311688312,0.7463702359346642,0.8548094373865698,0.5789473684210527,0.9137931034482759,
Standardize (z-score),Class-conditional PCA,k-NN,0.240367,True,False,True,True,0.7402597402597403,0.5090744101633394,0.5834845735027222,0.05263157894736842,0.9655172413793104,
Standardize (z-score),Class-conditional PCA,K-TSP (Top-Scoring Pairs),0.273801,True,False,True,False,0.5974025974025974,0.7150635208711433,0.8979128856624319,0.9473684210526315,0.4827586206896552,
Standardize (z-score),Class-conditional PCA,Nearest Shrunken Centroid,0.23195,True,False,True,False,0.6753246753246753,0.6075317604355717,0.5952813067150635,0.47368421052631576,0.7413793103448276,
Standardize (z-score),Rank transform (TSP-style),Random Forest,4.842255,True,False,True,False,0.8571428571428571,0.7282214156079855,0.9736842105263157,0.47368421052631576,0.9827586206896551,
Standardize (z-score),Rank transform (TSP-style),Gradient Boosting,24.797497,True,False,True,False,0.8051948051948052,0.7291288566243195,0.8080762250453721,0.5789473684210527,0.8793103448275862,
Standardize (z-score),Rank transform (TSP-style),Hist Gradient Boosting,15.140339,True,False,True,False,0.9090909090909091,0.8511796733212341,0.9682395644283122,0.7368421052631579,0.9655172413793104,
Standardize (z-score),Rank transform (TSP-style),Logistic Regression,0.660063,True,False,True,False,0.935064935064935,0.8861161524500907,0.9963702359346642,0.7894736842105263,0.9827586206896551,
Standardize (z-score),Rank transform (TSP-style),SVM (linear),0.83907,True,False,True,False,0.948051948051948,0.912431941923775,0.9972776769509981,0.8421052631578947,0.9827586206896551,
Standardize (z-score),Rank transform (TSP-style),SVM (RBF),0.94903,True,False,True,False,0.922077922077922,0.8421052631578947,0.9972776769509981,0.6842105263157895,1.0,
