preprocess,feature_map,model,seconds,ok,timed_out,converged,unreliable,accuracy,balanced_accuracy,auc,sensitivity,specificity,error
Robust standardize (median/IQR),None (identity),Naive Bayes,2.181771,True,False,True,False,0.9305555555555556,0.9374468085106382,0.9693617021276596,0.96,0.9148936170212766,
Robust standardize (median/IQR),None (identity),k-NN,2.175015,True,False,True,False,0.7777777777777778,0.6893617021276596,0.9519148936170213,0.4,0.9787234042553191,
Robust standardize (median/IQR),None (identity),K-TSP (Top-Scoring Pairs),5.209022,True,False,True,False,0.7916666666666666,0.831063829787234,0.9263829787234042,0.96,0.7021276595744681,
Robust standardize (median/IQR),None (identity),Nearest Shrunken Centroid,2.166756,True,False,True,False,0.9027777777777778,0.8787234042553191,0.9736170212765957,0.8,0.9574468085106383,
Robust standardize (median/IQR),PCA (50 components),Random Forest,6.885072,True,False,True,False,0.8194444444444444,0.74,0.9782978723404255,0.48,1.0,
Robust standardize (median/IQR),PCA (50 components),Gradient Boosting,2.932637,True,False,True,False,0.8611111111111112,0.8187234042553192,0.8382978723404255,0.68,0.9574468085106383,
Robust standardize (median/IQR),PCA (50 components),Hist Gradient Boosting,2.583799,True,False,True,False,0.8611111111111112,0.8280851063829787,0.9625531914893617,0.72,0.9361702127659575,
Robust standardize (median/IQR),PCA (50 components),Logistic Regression,2.430068,True,False,True,False,0.9583333333333334,0.94,0.9991489361702127,0.88,1.0,
Robust standardize (median/IQR),PCA (50 components),SVM (linear),2.528657,True,False,True,False,0.9722222222222222,0.96,0.9991489361702127,0.92,1.0,
Robust standardize (median/IQR),PCA (50 components),SVM (RBF),2.5088,True,False,True,False,0.9722222222222222,0.96,0.9974468085106384,0.92,1.0,
Robust standardize (median/IQR),PCA (50 components),Decision Tree,2.427273,True,False,True,False,0.8611111111111112,0.8280851063829787,0.8280851063829787,0.72,0.9361702127659575,
Robust standardize (median/IQR),PCA (50 components),Naive Bayes,2.40433,True,False,True,False,0.875,0.8668085106382979,0.9063829787234042,0.84,0.8936170212765957,
Robust standardize (median/IQR),PCA (50 components),k-NN,2.401667,True,False,True,False,0.7361111111111112,0.62,0.8919148936170213,0.24,1.0,
Robust standardize (median/IQR),PCA (50 components),K-TSP (Top-Scoring Pairs),2.506962,True,False,True,False,0.8472222222222222,0.8548936170212766,0.9519148936170213,0.88,0.8297872340425532,
Robust standardize (median/IQR),PCA (50 components),Nearest Shrunken Centroid,2.413913,True,False,True,False,0.9305555555555556,0.9093617021276595,0.9838297872340426,0.84,0.9787234042553191,
Robust standardize (median/IQR),Class-conditional PCA,Random Forest,6.698211,True,False,True,False,0.8055555555555556,0.7293617021276595,0.8446808510638298,0.48,0.9787234042553191,
Robust standardize (median/IQR),Class-conditional PCA,Gradient Boosting,2.858306,True,False,True,True,0.5972222222222222,0.4574468085106383,0.49234042553191487,0.0,0.9148936170212766,
Robust standardize (median/IQR),Class-conditional PCA,Hist Gradient Boosting,2.487002,True,False,True,False,0.6111111111111112,0.5429787234042553,0.6646808510638299,0.32,0.7659574468085106,
Robust standardize (median/IQR),Class-conditional PCA,Logistic Regression,2.448181,True,False,True,False,0.9027777777777778,0.8880851063829787,0.9463829787234043,0.84,0.9361702127659575,
Robust standardize (median/IQR),Class-conditional PCA,SVM (linear),2.472785,True,False,True,False,0.8888888888888888,0.8774468085106383,0.06638297872340426,0.84,0.9148936170212766,
Robust standardize (median/IQR),Class-conditional PCA,SVM (RBF),2.420236,True,False,True,False,0.7916666666666666,0.7093617021276596,0.1302127659574468,0.44,0.9787234042553191,
Robust standardize (median/IQR),Class-conditional PCA,Decision Tree,2.349999,True,False,True,True,0.5972222222222222,0.4574468085106383,0.4574468085106383,0.0,0.9148936170212766,
Robust standardize (median/IQR),Class-conditional PCA,Naive Bayes,2.354011,True,False,True,False,0.8888888888888888,0.8680851063829788,0.966808510638298,0.8,0.9361702127659575,
Robust standardize (median/IQR),Class-conditional PCA,k-NN,2.343584,True,False,True,False,0.6944444444444444,0.56,0.6361702127659574,0.12,1.0,
Robust standardize (median/IQR),Class-conditional PCA,K-TSP (Top-Scoring Pairs),2.370354,True,False,True,False,0.75,0.7242553191489361,0.8242553191489362,0.64,0.8085106382978723,
